File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907031406Nort.011	12	12	1.113394	450.1	12	12	0.752313	143.5	146.838761	1.901612	72.001483	75.264537	3645007587	3470.546146	14.107500	184	2019	7	3	0	0	62	31	829.23	4.25	263	34.2210	-118.0570	1673	33.8634	-117.7760	97	-10.3649	44.2373	144.5320	52.0	3.030	304.80	15798.0137	6363	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	NorthOC	NorthOC	50746	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.842799	0.153622	0.506483	0.691674	0.000000	0.324732	0.151478	0.238067	0.363822	0.000000	0.275281	-0.021365	0.126949	1.168284	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl20190703140860In.012	12	12	1.117406	479.3	12	12	0.748876	149.5	146.696615	3.023155	72.237181	74.899000	3645007711	3470.547581	14.141944	184	2019	7	3	0	0	62	31	829.23	3.36	277	34.2210	-118.0570	1673	33.9997	-117.8826	151	-10.2233	43.6770	144.5320	52.0	3.030	304.80	15798.0137	6357	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	60Industry	60Industry	50871	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.978220	0.168399	0.586559	0.706288	0.000000	0.346189	0.159931	0.252882	0.368019	0.000000	0.284432	-0.029791	0.127318	1.233806	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031410Sant.013	12	11	1.134744	426.4	12	12	0.744211	138.2	146.799309	5.938274	72.483327	74.516463	3645007838	3470.549051	14.177222	184	2019	7	3	0	0	62	31	829.23	2.91	272	34.2210	-118.0570	1673	34.1101	-117.9695	134	-10.3256	42.2191	144.5320	52.0	3.030	304.80	15798.0137	6330	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaFeDam	SantaFeDam	50998	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.017954	0.181323	0.608353	0.697650	0.000000	0.330243	0.153157	0.241472	0.366342	0.000000	0.280335	-0.025858	0.127334	1.203376	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031412OCai.014	12	12	1.151763	330.4	12	12	0.764979	120.1	163.477755	1.511637	72.683741	74.132956	3645007968	3470.550556	14.213333	184	2019	7	3	0	0	62	31	829.23	3.80	280	34.2210	-118.0570	1673	33.6785	-117.8637	12	-26.9400	44.3650	161.3793	52.0	3.030	304.80	15798.0137	6381	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	OCairPort	OCairPort	51128	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.544514	0.104315	0.330698	0.678488	0.000000	0.244107	0.114163	0.179018	0.362701	0.000000	0.280238	-0.026268	0.127185	1.207158	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031414Ange.015	12	12	1.136616	394.7	12	12	0.756645	129.5	160.883593	1.952353	72.960537	73.698414	3645008093	3470.552002	14.248056	184	2019	7	3	0	0	62	31	829.23	3.58	271	34.2210	-118.0570	1673	33.8002	-117.8827	47	-24.3558	44.1566	161.3793	52.0	3.030	304.80	15798.0137	6356	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	AngelsStadium	AngelsStadium	51252	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.693689	0.124077	0.417465	0.696602	0.000000	0.274373	0.126914	0.200477	0.367471	0.000000	0.275692	-0.021351	0.127357	1.167898	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031417Spec.016	12	12	1.082590	392.8	12	12	0.750925	136.8	188.835729	21.363177	73.273492	73.261876	3645008230	3470.553588	14.286111	184	2019	7	3	0	0	63	31	829.23	1.79	272	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2006	34.3010	187.0936	52.0	3.030	304.80	15798.0137	6354	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	51389	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.339544	0.235132	0.795265	0.701415	0.000000	0.325598	0.149290	0.237239	0.371258	0.000000	0.284845	-0.030464	0.127275	1.239432	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031419Hunt.017	12	11	1.173970	328.6	12	12	0.766884	116.8	172.198141	1.698433	73.445881	72.885875	3645008367	3470.555174	14.324167	184	2019	7	3	0	0	62	32	829.23	2.01	294	34.2210	-118.0570	1673	33.7224	-117.9749	12	-35.6269	44.2280	172.9064	52.0	3.030	304.80	15798.0137	6362	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	HuntinghtonBeach	HuntinghtonBeach	51526	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.562729	0.101679	0.338590	0.693932	0.000000	0.234266	0.108069	0.171201	0.368640	0.000000	0.275330	-0.021300	0.127104	1.167700	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031421LaMi.018	12	11	1.285566	364.7	12	12	0.765260	126.0	172.325630	2.688886	73.738826	72.442627	3645008492	3470.556620	14.358889	184	2019	7	3	0	0	63	31	829.23	2.01	281	34.2210	-118.0570	1673	33.9099	-118.0059	57	-35.7539	43.7321	172.9064	52.0	3.030	304.80	15798.0137	6332	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LaMirada	LaMirada	51651	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.695433	0.124563	0.417806	0.695607	0.000000	0.265580	0.122374	0.194074	0.369008	0.000000	0.275451	-0.021646	0.126994	1.170588	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031423605a.019	12	8	1.416838	260.9	12	12	0.786204	113.5	172.042845	4.279670	74.020933	72.006728	3645008618	3470.558079	14.393889	184	2019	7	3	0	0	62	31	829.37	3.36	273	34.2210	-118.0570	1673	34.0297	-118.0254	77	-35.4722	42.9382	172.9064	52.0	3.030	304.80	15798.0137	6339	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	605and60	605and60	51777	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.632463	0.121220	0.382110	0.677878	0.000000	0.236922	0.111543	0.173906	0.359664	0.000000	0.275704	-0.021323	0.127323	1.167651	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031425Sant.020	12	11	1.208801	356.7	12	12	0.768446	118.4	171.046017	9.494911	74.307499	71.564598	3645008746	3470.559560	14.429444	184	2019	7	3	0	0	62	32	829.37	1.12	291	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4792	40.3358	171.1330	52.0	3.030	304.80	15798.0137	6359	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	51905	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.815416	0.145305	0.488988	0.697511	0.000000	0.252664	0.117359	0.184937	0.365665	0.000000	0.275619	-0.021249	0.127412	1.167083	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031427Long.021	12	11	1.163307	393.7	12	12	0.748352	134.7	196.032665	2.052214	74.398004	71.331134	3645008879	3470.561100	14.466389	184	2019	7	3	0	0	62	32	829.37	2.01	279	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3699	43.9125	195.0739	52.0	3.030	304.80	15798.0137	6320	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	52038	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.759947	0.133849	0.458026	0.700442	0.000000	0.290870	0.134382	0.212644	0.367971	0.000000	0.276037	-0.021190	0.127550	1.166321	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031430Down.022	12	11	1.156697	364.6	12	12	0.756904	127.8	195.919631	2.839813	74.701062	70.858579	3645009003	3470.562535	14.500833	184	2019	7	3	0	0	63	32	829.37	2.91	283	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2573	43.5194	195.0739	52.0	3.030	304.80	15798.0137	6357	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	52162	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.742373	0.137926	0.449546	0.686634	0.000000	0.280559	0.132205	0.206238	0.359421	0.000000	0.280637	-0.025865	0.127576	1.203327	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031432ELAw.023	12	11	1.222129	377.3	12	12	0.763918	129.0	195.757810	4.507614	75.012695	70.377813	3645009128	3470.563981	14.535556	184	2019	7	3	0	0	63	32	829.37	1.57	280	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0961	42.6865	195.0739	52.0	3.030	304.80	15798.0137	6321	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	52287	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.821805	0.147233	0.491057	0.696145	0.000000	0.279199	0.127871	0.203552	0.371749	0.000000	0.275554	-0.021612	0.127190	1.170214	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031434Spec.024	12	12	1.064168	423.0	12	12	0.737775	155.0	188.828401	21.359465	75.374531	69.836284	3645009263	3470.565544	14.573056	184	2019	7	3	0	0	63	32	829.37	2.91	275	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1933	34.3029	189.7537	52.0	3.030	304.80	15798.0137	6353	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	52421	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.682712	0.293433	0.998304	0.703047	0.000000	0.402740	0.184719	0.293610	0.371125	0.000000	0.280087	-0.026269	0.127058	1.206943	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031436Palo.025	12	12	1.144933	426.4	12	12	0.751048	145.3	212.177763	1.701977	75.353518	69.731795	3645009400	3470.567130	14.611111	184	2019	7	3	0	0	63	32	829.37	2.24	285	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4530	43.9869	211.0345	52.0	3.030	304.80	15798.0137	6378	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	52559	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.828130	0.141441	0.497828	0.708293	0.000000	0.316753	0.143817	0.230283	0.375483	0.000000	0.275816	-0.021629	0.127197	1.170189	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031438Mari.026	12	12	1.094856	486.9	12	12	0.745319	154.1	230.927361	2.327042	75.663327	69.277372	3645009530	3470.568634	14.647222	184	2019	7	3	0	0	63	32	829.37	3.13	266	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1306	43.5625	229.6552	52.0	3.030	304.80	15798.0137	6336	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	52690	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.036087	0.181442	0.618600	0.702003	0.000000	0.375291	0.172984	0.273839	0.368990	0.000000	0.275486	-0.021592	0.127101	1.170103	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031440Down.027	12	12	1.094366	512.0	12	12	0.741680	158.1	230.800574	3.208668	75.983827	68.766929	3645009655	3470.570081	14.681944	184	2019	7	3	0	0	62	32	829.37	3.58	277	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0043	43.1224	229.6552	52.0	3.030	304.80	15798.0137	6357	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	52814	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.194896	0.206451	0.713332	0.705394	0.000000	0.405505	0.186590	0.296078	0.369731	0.000000	0.275353	-0.021469	0.127159	1.169150	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031443Down.028	12	10	1.169877	533.2	12	12	0.746123	172.8	231.027847	4.320513	76.288041	68.279101	3645009780	3470.571528	14.716667	184	2019	7	3	0	0	63	31	829.37	3.36	282	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2307	42.5652	229.6552	52.0	3.030	304.80	15798.0137	6364	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	52939	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.479388	0.251111	0.883802	0.709775	0.000000	0.459577	0.211706	0.335764	0.369231	0.000000	0.275725	-0.021268	0.127288	1.167171	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031445West.029	12	9	1.226331	433.4	12	12	0.762961	154.8	240.331071	6.884682	76.605688	67.778640	3645009908	3470.573009	14.752222	184	2019	7	3	0	0	63	32	829.43	2.91	292	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4982	41.2332	237.6355	52.0	3.030	304.80	15798.0137	6347	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	53067	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.288523	0.225650	0.770041	0.701981	0.000000	0.395720	0.183439	0.289411	0.366528	0.000000	0.280527	-0.025462	0.127483	1.199483	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031447Sant.030	12	11	1.128222	515.4	12	12	0.746395	168.0	249.527586	1.969562	76.686547	67.610109	3645010037	3470.574502	14.788056	184	2019	7	3	0	0	63	32	829.54	1.12	326	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6594	43.6468	247.3892	52.0	3.030	304.80	15798.0137	6365	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	53196	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.161500	0.202305	0.696596	0.703365	0.000000	0.425038	0.197135	0.310986	0.366291	0.000000	0.275643	-0.021571	0.127002	1.169826	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907031449Spec.031	12	12	1.058694	433.4	12	12	0.746074	168.9	188.835227	21.365183	77.226615	66.767709	3645010180	3470.576157	14.827778	184	2019	7	3	0	0	63	32	829.54	2.68	278	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2001	34.3000	189.7537	52.0	3.030	304.80	15798.0137	6365	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	53340	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.979063	0.338606	1.178181	0.707843	0.000000	0.471198	0.215409	0.343458	0.372546	0.000000	0.275799	-0.021509	0.127287	1.169180	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
