File	NOS_Chan1	NOGS_Chan1	MeanAdjNNR_Chan1	SNR_Chan1	NOS_Chan2	NOGS_Chan2	MeanAdjNNR_Chan2	SNR_Chan2	PointingAzi	PointingDep	SunAzimuth	SunZenith	SS1904	Juli	Time	DyOY	Year	Mont	DyOM	InTe	InHu	OuTe	OuHu	OuPr	WiSp	WiDi	CLat	CLon	CAlt	TLat	TLon	TAlt	GiAz	GiEl	DoAz	OPDi	FSSi	FoLe	LaFq	ABPr	ABst	ABen	DDis	ScSp	SaRt	ADGs	PAGs	LiSo	TaTy	TaNa	LINa	DTys	CoFl	ADSF	Max0	Min0	Mea0	Mod0	Sat0	Max1	Min1	Mea1	Mod1	Sat1	Max2	Min2	Mea2	Mod2	Sat2	Max3	Min3	Mea3	Mod3	Sat3	DeltaNu	SpecNP	iFirst	#First	iLast	#Last	IPP_OPD	SIVcut	IPPScale	LaShift
cl201907101409Sant.011	12	12	1.194897	218.6	12	12	0.798875	76.2	171.026341	9.510916	72.815683	75.399007	3645612568	3477.548241	14.157778	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1410	-118.0418	155	-34.4596	40.3279	171.1330	52.0	3.030	304.80	15798.0137	5077	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaAnitaRace	SantaAnitaRace	50921	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.335774	0.065633	0.204753	0.673023	0.000000	0.125905	0.060604	0.093161	0.350125	0.000000	0.275455	-0.020939	0.127439	1.164542	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101411Long.012	12	12	1.189777	287.5	12	12	0.784281	94.4	196.032967	2.047011	72.933738	75.175915	3645612701	3477.549780	14.194722	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8211	-118.1954	11	-59.3702	43.9151	194.1872	52.0	3.030	304.80	15798.0137	5075	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	LongBeach405	LongBeach405	51054	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.377184	0.070067	0.227936	0.686731	0.000000	0.166786	0.078082	0.122309	0.362252	0.000000	0.275156	-0.021218	0.127004	1.167120	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101413Down.013	12	12	1.204394	229.2	12	12	0.792835	86.6	195.918025	2.828833	73.234903	74.703976	3645612825	3477.551215	14.229167	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9301	-118.1577	30	-59.2557	43.5249	194.1872	52.0	3.030	304.80	15798.0137	5073	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Downey	Downey	51179	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.307519	0.058957	0.188402	0.678257	0.000000	0.148610	0.070130	0.109306	0.358788	0.000000	0.279758	-0.025937	0.127044	1.204551	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101415ELAw.014	12	12	1.187570	255.0	12	12	0.788740	88.1	195.756806	4.520027	73.545817	74.220296	3645612951	3477.552674	14.264167	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0480	-118.1162	128	-59.0951	42.6803	194.1872	52.0	3.030	304.80	15798.0137	5068	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ELAwater	ELAwater	51304	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.368103	0.069112	0.223951	0.683904	0.000000	0.151336	0.071486	0.111366	0.358359	0.000000	0.284511	-0.030739	0.127022	1.242321	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101418Spec.015	12	12	1.089704	406.8	12	12	0.750961	131.3	188.827698	21.372073	73.899000	73.681365	3645613085	3477.554225	14.301389	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1926	34.2966	188.8670	52.0	3.030	304.80	15798.0137	5066	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	51439	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.222921	0.214801	0.731478	0.701191	0.000000	0.310608	0.146123	0.228226	0.360144	0.000000	0.275096	-0.021495	0.126978	1.169530	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101420Palo.016	12	12	1.174387	307.4	12	12	0.771115	105.6	212.178265	1.701371	73.911040	73.588446	3645613222	3477.555810	14.339444	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.8100	-118.3680	66	-75.4535	43.9872	210.1478	52.0	3.030	304.80	15798.0137	5066	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	PalosVerdes	PalosVerdes	51576	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.453628	0.090170	0.278858	0.668363	0.000000	0.202753	0.097826	0.150236	0.349081	0.000000	0.288102	-0.035301	0.126532	1.279366	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101422Mari.017	12	12	1.140156	460.8	12	12	0.762503	122.1	230.927261	2.332443	74.214420	73.129146	3645613353	3477.557326	14.375833	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	33.9897	-118.4000	8	-94.1305	43.5598	229.6552	52.0	3.030	304.80	15798.0137	5059	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	MarinaDelRey	MarinaDelRey	51707	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.705490	0.118848	0.421021	0.711671	0.000000	0.245115	0.114007	0.179567	0.365079	0.000000	0.279283	-0.025931	0.126681	1.204444	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101424Down.018	12	12	1.175661	297.1	12	12	0.774964	104.9	230.798667	3.207289	74.535760	72.620469	3645613478	3477.558773	14.410556	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0537	-118.3050	58	-94.0024	43.1231	229.6552	52.0	3.030	304.80	15798.0137	5049	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownFar	DownTownFar	51831	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.449715	0.083754	0.272613	0.686033	0.000000	0.198476	0.093605	0.146054	0.359047	0.000000	0.283688	-0.030692	0.126468	1.242734	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101426Down.019	12	12	1.149839	319.1	12	12	0.759848	112.7	231.025237	4.295943	74.843519	72.131284	3645613604	3477.560231	14.445556	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1021	-118.2335	124	-94.2281	42.5775	229.6552	52.0	3.030	304.80	15798.0137	5044	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	DownTownNear	DownTownNear	51957	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.541360	0.095523	0.327007	0.700060	0.000000	0.216049	0.101759	0.158884	0.359620	0.000000	0.274674	-0.021356	0.126605	1.168614	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101428West.020	12	12	1.136823	325.5	12	12	0.760320	127.1	240.322639	6.885368	75.160958	71.632279	3645613732	3477.561713	14.481111	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1703	-118.1646	293	-103.4898	41.2329	238.5222	52.0	3.030	304.80	15798.0137	5059	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WestPasadena	WestPasadena	52086	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.674698	0.122482	0.409405	0.692734	0.000000	0.272877	0.128820	0.200736	0.358622	0.000000	0.274705	-0.021364	0.126771	1.168662	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101431Sant.021	12	12	1.144534	371.4	12	12	0.759630	121.5	249.527486	1.967763	75.251709	71.463515	3645613862	3477.563218	14.517222	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0925	-118.4704	257	-112.6593	43.6477	248.2759	52.0	3.030	304.80	15798.0137	5046	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	SantaMonicaMountains	SantaMonicaMountains	52216	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.579151	0.104683	0.351499	0.693860	0.000000	0.246830	0.116734	0.181797	0.357832	0.000000	0.275056	-0.021261	0.126939	1.167568	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101433Spec.022	12	12	1.076785	442.5	12	12	0.748198	144.0	188.835127	21.364784	75.791532	70.619652	3645614006	3477.564884	14.557222	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.2000	34.3002	188.8670	52.0	3.030	304.80	15798.0137	5048	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	52359	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.510431	0.267524	0.902525	0.699094	0.000000	0.377946	0.177953	0.277855	0.359758	0.000000	0.278845	-0.025974	0.126592	1.205642	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101435Glen.023	12	12	1.142164	357.2	12	12	0.771750	119.7	249.507810	4.056138	75.952896	70.334716	3645614148	3477.566528	14.596667	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1540	-118.2730	160	-112.6397	42.6036	247.3892	52.0	3.030	304.80	15798.0137	5049	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Glendale	Glendale	52502	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.578096	0.088636	0.342336	0.734177	0.000000	0.217425	0.093373	0.155394	0.399141	0.000000	0.274867	-0.021296	0.126950	1.167984	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101437Univ.024	12	12	1.141821	374.5	12	12	0.759538	131.4	252.603799	3.005145	76.165011	69.983278	3645614274	3477.567986	14.631667	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1430	-118.3570	172	-115.7238	43.1157	250.0493	52.0	3.030	304.80	15798.0137	5050	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	UniversalCityNew	UniversalCityNew	52628	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.603492	0.091844	0.357888	0.735903	0.000000	0.242987	0.105038	0.173922	0.396380	0.000000	0.279299	-0.026230	0.126790	1.207680	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101440Sher.025	12	12	1.151164	362.8	12	12	0.766216	127.0	258.921458	2.516362	76.404928	69.596398	3645614401	3477.569456	14.666944	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1631	-118.4107	202	-122.0172	43.3352	256.2562	52.0	3.030	304.80	15798.0137	5052	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	ShermanOaks	ShermanOaks	52755	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.574040	0.093547	0.342671	0.719782	0.000000	0.243904	0.108343	0.176071	0.384847	0.000000	0.274682	-0.021369	0.126848	1.168727	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101442Wood.026	12	12	1.151070	368.7	12	12	0.761879	125.8	264.657786	1.599657	76.574284	69.323618	3645614527	3477.570914	14.701944	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.1777	-118.6007	259	-127.7315	43.7740	263.3498	52.0	3.030	304.80	15798.0137	5042	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	WoodlandHills	WoodlandHills	52881	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.538390	0.096862	0.327452	0.695060	0.000000	0.252494	0.118750	0.185606	0.360260	0.000000	0.274718	-0.021076	0.126861	1.166194	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101444VanN.027	12	12	1.150568	353.3	12	12	0.764642	120.1	266.865363	2.010642	76.889314	68.814487	3645614652	3477.572361	14.736667	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2008	-118.4956	231	-129.9306	43.5618	265.1231	52.0	3.030	304.80	15798.0137	5050	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	VanNuysAirPort	VanNuysAirPort	53006	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.533629	0.095935	0.323748	0.695285	0.000000	0.241574	0.113862	0.177629	0.359314	0.000000	0.274747	-0.021467	0.126880	1.169524	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101446Cano.028	12	12	1.145738	375.0	12	12	0.760938	123.5	268.309308	1.652176	77.098125	68.473578	3645614777	3477.573808	14.771389	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2072	-118.5950	246	-131.3690	43.7369	266.0099	52.0	3.030	304.80	15798.0137	5046	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	CanogaPark	CanogaPark	53131	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.538572	0.098183	0.327025	0.691671	0.000000	0.247305	0.116977	0.182069	0.357765	0.000000	0.274699	-0.021456	0.126583	1.169463	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101448Nort.029	12	12	1.138684	368.6	12	12	0.761659	127.0	270.392507	1.804768	77.383184	68.010917	3645614902	3477.575255	14.806111	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2232	-118.5464	240	-133.4442	43.6550	268.6700	52.0	3.030	304.80	15798.0137	5046	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Northridge	Northridge	53256	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	0.669629	0.116046	0.403282	0.704626	0.000000	0.266170	0.124507	0.195333	0.362610	0.000000	0.278892	-0.025892	0.126698	1.204646	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101450Spec.030	12	12	1.060808	477.2	12	12	0.745304	161.4	188.834725	21.363789	77.923738	67.118195	3645615050	3477.576968	14.847222	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.2210	-118.0571	1673	-52.1996	34.3007	188.8670	52.0	3.030	304.80	15798.0137	5055	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Spectralon	Spectralon	53403	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.837179	0.324185	1.099941	0.700062	0.000000	0.455562	0.215421	0.335371	0.357891	0.000000	0.274868	-0.021422	0.126778	1.169055	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
cl201907101453Font.031	12	12	1.049801	764.8	12	12	0.727907	249.2	105.157906	1.192170	78.480346	66.119408	3645615195	3477.578646	14.887500	191	2019	7	10	0	0	59	23	830.42	3.80	258	34.2210	-118.0570	1673	34.0695	-117.3900	340	31.1559	44.6419	106.4039	52.0	3.030	304.80	15798.0137	5054	8.10	34.60	x.x/2.0/2.5/0.9	3.00	50000	0/0/0/0	99/7/6/2	 Sun	Fontana	Fontana	53549	xISL	Off	9.3132257E-9/9.3132257E-9/9.3132257E-9/9.3132257E-9	0.000000	0.000000	0.000000	NaN	0.000000	1.568284	0.256587	0.937846	0.718825	0.000000	0.783215	0.356479	0.569401	0.374430	0.000000	0.275136	-0.021239	0.127016	1.167315	0.000000	0.06026440	210739	49780	3000.000000	260519	15700.000000	5.000000	2500	0.001000	0
